account_id,customer_id,product_id,account_status,opened_at,current_balance,currency
ACCT0001500,CUST000751,PRD005,active,2024-04-06,13906.59,CAD
ACCT0001501,CUST000752,PRD004,active,2022-08-01,16229.51,CAD
ACCT0001502,CUST000752,PRD001,active,2023-05-14,-389.82,CAD
ACCT0001503,CUST000752,PRD002,active,2021-07-31,-3727.49,CAD
ACCT0001504,CUST000752,PRD005,active,2024-09-17,6457.82,CAD
ACCT0001505,CUST000753,PRD006,active,2022-04-02,4372.69,CAD
ACCT0001506,CUST000754,PRD002,dormant,2024-09-05,834.65,CAD
ACCT0001507,CUST000754,PRD005,active,2022-10-14,15204.84,CAD
ACCT0001508,CUST000755,PRD002,dormant,2023-10-17,18441.32,CAD
ACCT0001509,CUST000755,PRD004,active,2021-08-19,7605.09,CAD
ACCT0001510,CUST000755,PRD005,active,2024-05-24,24969.13,CAD
ACCT0001511,CUST000756,PRD006,active,2024-05-28,7771.11,CAD
ACCT0001512,CUST000756,PRD001,dormant,2024-06-05,4079.26,CAD
ACCT0001513,CUST000757,PRD002,active,2026-05-04,-2460.28,CAD
ACCT0001514,CUST000758,PRD006,active,2023-06-04,16831.71,CAD
ACCT0001515,CUST000758,PRD007,active,2025-07-12,5466.49,CAD
ACCT0001516,CUST000759,PRD006,active,2025-07-08,4978.16,CAD
ACCT0001517,CUST000759,PRD003,active,2024-12-26,25418.12,CAD
ACCT0001518,CUST000759,PRD005,active,2024-03-04,14385.15,CAD
ACCT0001519,CUST000760,PRD004,active,2025-05-14,6302.34,CAD
ACCT0001520,CUST000760,PRD001,active,2024-11-17,29676.16,CAD
ACCT0001521,CUST000761,PRD003,active,2023-12-05,21762.92,CAD
ACCT0001522,CUST000761,PRD005,active,2024-05-28,13776.22,CAD
ACCT0001523,CUST000762,PRD003,active,2021-07-05,3668.95,CAD
ACCT0001524,CUST000763,PRD006,active,2026-03-01,5492.99,CAD
ACCT0001525,CUST000764,PRD001,active,2026-03-19,1847.42,CAD
ACCT0001526,CUST000764,PRD005,closed,2025-04-10,20109.36,CAD
ACCT0001527,CUST000765,PRD003,active,2025-09-21,30057.33,CAD
ACCT0001528,CUST000765,PRD006,active,2023-04-22,25790.54,CAD
ACCT0001529,CUST000765,PRD002,active,2022-07-26,389.38,CAD
ACCT0001530,CUST000765,PRD001,active,2024-07-26,-7495.22,CAD
ACCT0001531,CUST000766,PRD003,active,2023-07-30,8261.08,CAD
ACCT0001532,CUST000766,PRD004,active,2022-03-25,15605.49,CAD
ACCT0001533,CUST000766,PRD001,active,2024-03-17,10539.6,CAD
ACCT0001534,CUST000767,PRD006,active,2026-04-09,4654.97,CAD
ACCT0001535,CUST000767,PRD001,active,2024-06-17,674.54,CAD
ACCT0001536,CUST000767,PRD002,active,2022-02-01,-13433.79,CAD
ACCT0001537,CUST000767,PRD004,active,2026-02-05,12920.0,CAD
ACCT0001538,CUST000768,PRD001,active,2022-04-03,-158.76,CAD
ACCT0001539,CUST000769,PRD002,active,2023-08-31,-8123.96,CAD
ACCT0001540,CUST000769,PRD005,active,2023-12-26,29403.28,CAD
ACCT0001541,CUST000770,PRD004,active,2025-05-05,6156.06,CAD
ACCT0001542,CUST000771,PRD003,closed,2024-11-29,28653.14,CAD
ACCT0001543,CUST000771,PRD007,active,2025-01-01,27265.74,CAD
ACCT0001544,CUST000771,PRD006,active,2023-12-26,786.3,CAD
ACCT0001545,CUST000772,PRD006,active,2025-10-23,1027.65,CAD
ACCT0001546,CUST000772,PRD005,active,2023-07-29,12359.68,CAD
ACCT0001547,CUST000773,PRD002,active,2023-01-28,-5979.82,CAD
ACCT0001548,CUST000774,PRD001,active,2025-08-25,10272.4,CAD
ACCT0001549,CUST000775,PRD005,active,2025-07-27,16076.0,CAD
ACCT0001550,CUST000776,PRD007,active,2021-07-17,21836.67,CAD
ACCT0001551,CUST000776,PRD006,active,2024-02-08,5248.07,CAD
ACCT0001552,CUST000777,PRD005,active,2025-02-22,3954.08,CAD
ACCT0001553,CUST000777,PRD007,active,2023-09-14,4474.78,CAD
ACCT0001554,CUST000778,PRD003,active,2024-09-06,3836.0,CAD
ACCT0001555,CUST000778,PRD002,active,2024-05-08,3669.01,CAD
ACCT0001556,CUST000779,PRD007,active,2025-01-02,11092.07,CAD
ACCT0001557,CUST000779,PRD001,active,2026-02-14,17919.81,CAD
ACCT0001558,CUST000780,PRD005,active,2022-03-19,3539.74,CAD
ACCT0001559,CUST000781,PRD001,active,2022-12-27,25158.61,CAD
ACCT0001560,CUST000782,PRD007,active,2023-08-20,3110.95,CAD
ACCT0001561,CUST000783,PRD007,active,2022-08-21,6232.91,CAD
ACCT0001562,CUST000784,PRD001,active,2025-08-29,-2840.15,CAD
ACCT0001563,CUST000784,PRD005,active,2022-03-26,23803.0,CAD
ACCT0001564,CUST000785,PRD004,active,2023-06-04,17550.57,CAD
ACCT0001565,CUST000785,PRD007,active,2025-01-20,15710.55,CAD
ACCT0001566,CUST000786,PRD006,dormant,2025-11-25,2983.41,CAD
ACCT0001567,CUST000787,PRD004,active,2023-01-06,7337.38,CAD
ACCT0001568,CUST000788,PRD006,active,2022-09-20,12949.24,CAD
ACCT0001569,CUST000788,PRD007,active,2025-04-22,13031.82,CAD
ACCT0001570,CUST000789,PRD007,active,2023-04-29,113.16,CAD
ACCT0001571,CUST000789,PRD003,active,2024-09-12,16428.31,CAD
ACCT0001572,CUST000789,PRD001,active,2022-02-14,-9178.62,CAD
ACCT0001573,CUST000790,PRD004,active,2025-09-03,10169.47,CAD
ACCT0001574,CUST000790,PRD002,active,2023-04-21,-10457.27,CAD
ACCT0001575,CUST000791,PRD003,active,2021-08-09,12330.37,CAD
ACCT0001576,CUST000791,PRD004,closed,2023-04-01,6054.48,CAD
ACCT0001577,CUST000791,PRD001,active,2024-05-03,-13689.15,CAD
ACCT0001578,CUST000792,PRD002,active,2023-12-11,21059.24,CAD
ACCT0001579,CUST000792,PRD006,active,2024-01-15,2682.39,CAD
ACCT0001580,CUST000793,PRD005,active,2026-04-08,3628.16,CAD
ACCT0001581,CUST000793,PRD002,active,2024-11-07,9007.11,CAD
ACCT0001582,CUST000793,PRD006,active,2025-08-31,20857.97,CAD
ACCT0001583,CUST000793,PRD003,active,2023-03-20,6197.77,CAD
ACCT0001584,CUST000794,PRD002,active,2022-03-28,7271.0,CAD
ACCT0001585,CUST000794,PRD004,active,2023-08-13,11860.21,CAD
ACCT0001586,CUST000794,PRD007,active,2021-07-05,15163.82,CAD
ACCT0001587,CUST000794,PRD005,active,2025-12-20,8705.52,CAD
ACCT0001588,CUST000795,PRD004,active,2023-03-28,1912.15,CAD
ACCT0001589,CUST000795,PRD003,active,2024-02-22,3844.88,CAD
ACCT0001590,CUST000795,PRD002,active,2025-03-25,7576.8,CAD
ACCT0001591,CUST000796,PRD002,active,2023-01-26,-6901.74,CAD
ACCT0001592,CUST000797,PRD005,active,2023-07-07,30016.88,CAD
ACCT0001593,CUST000797,PRD006,active,2022-06-03,11957.0,CAD
ACCT0001594,CUST000797,PRD004,active,2024-12-08,17799.19,CAD
ACCT0001595,CUST000798,PRD002,active,2024-11-19,-23036.66,CAD
ACCT0001596,CUST000799,PRD003,active,2023-05-26,6121.63,CAD
ACCT0001597,CUST000800,PRD005,dormant,2024-10-31,14239.43,CAD
ACCT0001598,CUST000801,PRD003,active,2026-02-06,32218.69,CAD
ACCT0001599,CUST000802,PRD004,active,2025-03-18,6759.92,CAD
ACCT0001600,CUST000803,PRD005,active,2022-11-04,2600.04,CAD
ACCT0001601,CUST000804,PRD001,dormant,2022-06-08,4213.79,CAD
ACCT0001602,CUST000804,PRD006,active,2024-11-28,23685.96,CAD
ACCT0001603,CUST000805,PRD005,active,2024-09-26,1574.55,CAD
ACCT0001604,CUST000805,PRD007,active,2026-01-25,3489.9,CAD
ACCT0001605,CUST000806,PRD005,active,2025-02-27,465.71,CAD
ACCT0001606,CUST000807,PRD005,active,2026-04-20,5416.61,CAD
ACCT0001607,CUST000808,PRD007,active,2022-01-05,8033.38,CAD
ACCT0001608,CUST000808,PRD005,active,2022-05-04,26808.48,CAD
ACCT0001609,CUST000808,PRD006,closed,2024-03-31,10538.49,CAD
ACCT0001610,CUST000808,PRD003,dormant,2024-12-11,3345.58,CAD
ACCT0001611,CUST000809,PRD004,active,2025-03-26,2852.36,CAD
ACCT0001612,CUST000809,PRD006,active,2025-02-25,13039.89,CAD
ACCT0001613,CUST000810,PRD002,active,2021-11-10,17538.87,CAD
ACCT0001614,CUST000811,PRD004,active,2025-02-02,5527.04,CAD
ACCT0001615,CUST000811,PRD007,active,2023-12-16,4244.0,CAD
ACCT0001616,CUST000812,PRD007,active,2023-08-11,46413.84,CAD
ACCT0001617,CUST000812,PRD004,active,2025-05-09,10234.41,CAD
ACCT0001618,CUST000812,PRD005,active,2025-05-27,2897.39,CAD
ACCT0001619,CUST000813,PRD001,active,2025-05-18,1170.53,CAD
ACCT0001620,CUST000813,PRD002,active,2026-04-09,20855.57,CAD
ACCT0001621,CUST000814,PRD006,active,2024-03-06,7915.88,CAD
ACCT0001622,CUST000814,PRD005,active,2025-05-03,11478.47,CAD
ACCT0001623,CUST000814,PRD002,active,2025-12-26,17990.36,CAD
ACCT0001624,CUST000815,PRD007,active,2024-02-18,1851.8,CAD
ACCT0001625,CUST000815,PRD004,active,2023-06-09,29916.22,CAD
ACCT0001626,CUST000816,PRD007,active,2023-01-03,20000.6,CAD
ACCT0001627,CUST000816,PRD001,active,2024-03-27,908.48,CAD
ACCT0001628,CUST000816,PRD004,active,2021-10-03,22512.7,CAD
ACCT0001629,CUST000817,PRD001,active,2026-02-22,7348.19,CAD
ACCT0001630,CUST000817,PRD007,active,2022-01-26,17159.67,CAD
ACCT0001631,CUST000817,PRD004,dormant,2025-08-03,12559.16,CAD
ACCT0001632,CUST000818,PRD007,closed,2026-05-03,4079.46,CAD
ACCT0001633,CUST000818,PRD002,active,2025-10-17,-1544.37,CAD
ACCT0001634,CUST000819,PRD001,active,2022-06-04,19374.51,CAD
ACCT0001635,CUST000819,PRD004,active,2025-08-10,2315.31,CAD
ACCT0001636,CUST000819,PRD006,dormant,2023-03-27,1454.39,CAD
ACCT0001637,CUST000820,PRD007,active,2024-07-12,5439.03,CAD
ACCT0001638,CUST000820,PRD004,active,2025-01-08,11794.99,CAD
ACCT0001639,CUST000820,PRD005,active,2022-07-05,32281.56,CAD
ACCT0001640,CUST000821,PRD003,active,2021-10-06,6844.16,CAD
ACCT0001641,CUST000821,PRD004,active,2023-05-03,6802.74,CAD
ACCT0001642,CUST000822,PRD004,active,2024-01-23,24152.76,CAD
ACCT0001643,CUST000822,PRD002,active,2025-02-17,5504.48,CAD
ACCT0001644,CUST000823,PRD006,active,2024-05-29,12154.65,CAD
ACCT0001645,CUST000823,PRD005,dormant,2025-02-14,6779.92,CAD
ACCT0001646,CUST000824,PRD005,active,2022-05-19,11853.84,CAD
ACCT0001647,CUST000824,PRD002,active,2025-10-04,4160.7,CAD
ACCT0001648,CUST000825,PRD003,closed,2025-10-26,18821.62,CAD
ACCT0001649,CUST000825,PRD007,active,2024-10-22,21342.33,CAD
ACCT0001650,CUST000825,PRD002,active,2022-12-09,38869.55,CAD
ACCT0001651,CUST000825,PRD004,dormant,2024-05-14,13745.41,CAD
ACCT0001652,CUST000826,PRD003,active,2026-02-23,10572.45,CAD
ACCT0001653,CUST000826,PRD001,active,2025-05-23,8929.8,CAD
ACCT0001654,CUST000826,PRD004,active,2024-07-06,2085.42,CAD
ACCT0001655,CUST000827,PRD006,active,2022-08-25,10731.05,CAD
ACCT0001656,CUST000827,PRD007,active,2022-11-20,2807.48,CAD
ACCT0001657,CUST000828,PRD002,dormant,2024-11-13,8605.76,CAD
ACCT0001658,CUST000829,PRD007,active,2024-11-25,22969.97,CAD
ACCT0001659,CUST000829,PRD001,active,2022-05-27,-6081.78,CAD
ACCT0001660,CUST000830,PRD007,active,2025-07-22,20748.48,CAD
ACCT0001661,CUST000830,PRD004,active,2025-07-26,22963.94,CAD
ACCT0001662,CUST000830,PRD003,active,2024-03-14,5024.14,CAD
ACCT0001663,CUST000831,PRD006,active,2021-10-27,20023.19,CAD
ACCT0001664,CUST000831,PRD007,active,2023-02-24,1097.77,CAD
ACCT0001665,CUST000831,PRD003,active,2022-04-25,22712.43,CAD
ACCT0001666,CUST000832,PRD001,active,2025-05-15,6214.15,CAD
ACCT0001667,CUST000833,PRD002,active,2024-01-05,-5991.28,CAD
ACCT0001668,CUST000833,PRD003,active,2024-01-26,190.31,CAD
ACCT0001669,CUST000834,PRD005,closed,2021-11-22,17007.75,CAD
ACCT0001670,CUST000834,PRD002,active,2025-01-04,13334.17,CAD
ACCT0001671,CUST000835,PRD003,active,2023-05-25,3513.35,CAD
ACCT0001672,CUST000835,PRD002,active,2023-05-20,1914.69,CAD
ACCT0001673,CUST000836,PRD005,active,2022-05-19,1603.02,CAD
ACCT0001674,CUST000836,PRD004,active,2023-02-24,5030.13,CAD
ACCT0001675,CUST000837,PRD007,active,2022-06-13,26692.2,CAD
ACCT0001676,CUST000837,PRD005,active,2024-05-12,2470.99,CAD
ACCT0001677,CUST000837,PRD004,active,2021-08-14,21714.48,CAD
ACCT0001678,CUST000838,PRD003,active,2025-10-09,25516.45,CAD
ACCT0001679,CUST000838,PRD006,active,2024-06-06,18978.89,CAD
ACCT0001680,CUST000839,PRD005,active,2021-10-18,1104.75,CAD
ACCT0001681,CUST000839,PRD003,active,2023-10-23,11546.63,CAD
ACCT0001682,CUST000839,PRD006,active,2021-08-09,6197.55,CAD
ACCT0001683,CUST000840,PRD005,active,2025-01-11,4796.27,CAD
ACCT0001684,CUST000840,PRD003,active,2025-02-17,10554.49,CAD
ACCT0001685,CUST000840,PRD001,active,2025-08-13,-8238.0,CAD
ACCT0001686,CUST000840,PRD004,active,2022-06-28,21345.99,CAD
ACCT0001687,CUST000841,PRD001,closed,2022-06-27,692.28,CAD
ACCT0001688,CUST000841,PRD005,active,2024-04-21,9014.5,CAD
ACCT0001689,CUST000842,PRD005,active,2025-12-22,10041.1,CAD
ACCT0001690,CUST000843,PRD003,active,2026-03-22,3263.69,CAD
ACCT0001691,CUST000843,PRD001,active,2025-08-06,13833.67,CAD
ACCT0001692,CUST000844,PRD006,active,2021-09-23,563.7,CAD
ACCT0001693,CUST000845,PRD004,active,2023-10-03,17391.22,CAD
ACCT0001694,CUST000846,PRD002,active,2024-09-16,-10324.75,CAD
ACCT0001695,CUST000846,PRD007,active,2022-05-04,8079.74,CAD
ACCT0001696,CUST000847,PRD004,active,2026-04-25,30736.61,CAD
ACCT0001697,CUST000847,PRD006,active,2025-07-07,6004.14,CAD
ACCT0001698,CUST000847,PRD003,active,2022-10-15,1971.81,CAD
ACCT0001699,CUST000848,PRD007,active,2025-06-28,12923.85,CAD
ACCT0001700,CUST000848,PRD004,active,2021-09-20,8744.77,CAD
ACCT0001701,CUST000848,PRD006,active,2021-06-24,10882.88,CAD
ACCT0001702,CUST000849,PRD005,active,2023-03-08,12614.84,CAD
ACCT0001703,CUST000849,PRD007,active,2022-05-31,14434.02,CAD
ACCT0001704,CUST000850,PRD004,active,2025-11-15,20371.25,CAD
ACCT0001705,CUST000850,PRD001,active,2025-09-08,11622.73,CAD
ACCT0001706,CUST000850,PRD005,active,2024-02-22,3484.28,CAD
ACCT0001707,CUST000850,PRD002,active,2025-02-28,14907.17,CAD
ACCT0001708,CUST000851,PRD005,active,2022-12-30,30248.52,CAD
ACCT0001709,CUST000851,PRD004,active,2021-10-23,4842.08,CAD
ACCT0001710,CUST000851,PRD002,active,2023-09-18,-5681.62,CAD
ACCT0001711,CUST000852,PRD005,active,2024-04-03,20338.51,CAD
ACCT0001712,CUST000852,PRD003,active,2021-11-19,4995.24,CAD
ACCT0001713,CUST000853,PRD006,active,2025-10-12,20658.37,CAD
ACCT0001714,CUST000853,PRD005,active,2024-05-10,17092.77,CAD
ACCT0001715,CUST000854,PRD006,active,2025-01-17,191.6,CAD
ACCT0001716,CUST000854,PRD004,active,2023-05-09,5368.33,CAD
ACCT0001717,CUST000854,PRD007,active,2025-03-15,10649.75,CAD
ACCT0001718,CUST000855,PRD002,active,2025-05-03,8881.25,CAD
ACCT0001719,CUST000855,PRD006,dormant,2022-10-23,15368.15,CAD
ACCT0001720,CUST000855,PRD001,active,2025-01-15,1056.42,CAD
ACCT0001721,CUST000856,PRD004,active,2026-02-20,12913.82,CAD
ACCT0001722,CUST000856,PRD007,active,2021-12-16,3255.67,CAD
ACCT0001723,CUST000856,PRD003,active,2026-02-13,15735.13,CAD
ACCT0001724,CUST000856,PRD002,active,2024-08-28,14192.09,CAD
ACCT0001725,CUST000857,PRD002,active,2024-02-27,-5192.98,CAD
ACCT0001726,CUST000857,PRD005,active,2024-08-16,20074.78,CAD
ACCT0001727,CUST000858,PRD002,active,2022-06-13,-199.54,CAD
ACCT0001728,CUST000858,PRD006,active,2024-07-13,16600.72,CAD
ACCT0001729,CUST000859,PRD005,active,2023-07-29,11091.09,CAD
ACCT0001730,CUST000859,PRD006,active,2025-07-19,29477.3,CAD
ACCT0001731,CUST000860,PRD006,dormant,2023-02-07,3706.68,CAD
ACCT0001732,CUST000860,PRD001,active,2026-03-07,2133.54,CAD
ACCT0001733,CUST000860,PRD002,active,2025-07-16,6257.25,CAD
ACCT0001734,CUST000861,PRD005,closed,2025-11-12,2710.25,CAD
ACCT0001735,CUST000862,PRD003,active,2021-11-11,16499.27,CAD
ACCT0001736,CUST000863,PRD001,closed,2025-06-27,-13703.88,CAD
ACCT0001737,CUST000864,PRD003,active,2022-12-23,6671.03,CAD
ACCT0001738,CUST000864,PRD007,active,2022-01-29,6847.54,CAD
ACCT0001739,CUST000865,PRD003,active,2024-10-04,18378.84,CAD
ACCT0001740,CUST000865,PRD002,closed,2021-08-04,27882.67,CAD
ACCT0001741,CUST000865,PRD007,dormant,2026-03-02,5194.38,CAD
ACCT0001742,CUST000866,PRD007,active,2025-01-18,4389.73,CAD
ACCT0001743,CUST000866,PRD001,active,2022-12-19,7375.65,CAD
ACCT0001744,CUST000866,PRD003,active,2025-07-14,21023.48,CAD
ACCT0001745,CUST000867,PRD005,active,2021-11-16,5091.91,CAD
ACCT0001746,CUST000867,PRD002,dormant,2022-02-03,9479.61,CAD
ACCT0001747,CUST000867,PRD004,dormant,2023-04-28,18689.97,CAD
ACCT0001748,CUST000867,PRD006,active,2021-12-01,12763.68,CAD
ACCT0001749,CUST000868,PRD007,active,2023-11-03,8869.77,CAD
ACCT0001750,CUST000869,PRD003,active,2026-01-03,19013.08,CAD
ACCT0001751,CUST000869,PRD004,active,2024-05-08,27290.4,CAD
ACCT0001752,CUST000869,PRD006,active,2025-12-28,14973.44,CAD
ACCT0001753,CUST000869,PRD005,active,2022-01-23,1675.95,CAD
ACCT0001754,CUST000870,PRD003,dormant,2022-02-10,16382.91,CAD
ACCT0001755,CUST000870,PRD007,dormant,2022-09-29,12890.03,CAD
ACCT0001756,CUST000870,PRD001,closed,2025-09-11,23670.73,CAD
ACCT0001757,CUST000870,PRD004,active,2023-08-27,4781.89,CAD
ACCT0001758,CUST000871,PRD004,active,2024-02-05,18410.93,CAD
ACCT0001759,CUST000871,PRD005,active,2022-07-29,26653.48,CAD
ACCT0001760,CUST000871,PRD007,active,2024-05-01,22936.43,CAD
ACCT0001761,CUST000872,PRD006,active,2024-04-17,26999.56,CAD
ACCT0001762,CUST000872,PRD001,active,2024-01-27,15776.59,CAD
ACCT0001763,CUST000873,PRD003,active,2022-07-25,7442.92,CAD
ACCT0001764,CUST000874,PRD002,active,2022-03-27,-13524.57,CAD
ACCT0001765,CUST000874,PRD007,active,2022-06-19,3424.22,CAD
ACCT0001766,CUST000874,PRD004,active,2026-05-06,4040.58,CAD
ACCT0001767,CUST000874,PRD003,active,2025-10-19,33636.78,CAD
ACCT0001768,CUST000875,PRD001,active,2021-08-08,4301.43,CAD
ACCT0001769,CUST000876,PRD003,active,2022-08-21,8040.06,CAD
ACCT0001770,CUST000876,PRD005,active,2023-10-11,13393.57,CAD
ACCT0001771,CUST000877,PRD001,active,2023-10-13,7045.03,CAD
ACCT0001772,CUST000877,PRD003,active,2025-05-18,27688.14,CAD
ACCT0001773,CUST000878,PRD003,active,2024-03-01,1283.12,CAD
ACCT0001774,CUST000878,PRD002,active,2025-04-09,8932.59,CAD
ACCT0001775,CUST000878,PRD005,active,2026-01-10,2780.88,CAD
ACCT0001776,CUST000879,PRD005,active,2025-03-13,10000.28,CAD
ACCT0001777,CUST000879,PRD003,active,2023-09-20,1147.11,CAD
ACCT0001778,CUST000879,PRD004,active,2023-11-04,6037.04,CAD
ACCT0001779,CUST000879,PRD001,closed,2025-07-08,1133.72,CAD
ACCT0001780,CUST000880,PRD006,active,2024-08-05,2155.26,CAD
ACCT0001781,CUST000881,PRD004,active,2024-04-04,11078.97,CAD
ACCT0001782,CUST000881,PRD002,active,2021-11-09,5461.18,CAD
ACCT0001783,CUST000881,PRD003,closed,2023-12-24,12309.0,CAD
ACCT0001784,CUST000881,PRD006,active,2025-03-11,16000.7,CAD
ACCT0001785,CUST000882,PRD005,active,2022-02-19,7530.5,CAD
ACCT0001786,CUST000882,PRD001,active,2024-11-16,-11719.39,CAD
ACCT0001787,CUST000882,PRD006,active,2025-05-27,2634.89,CAD
ACCT0001788,CUST000883,PRD006,active,2025-12-06,2901.96,CAD
ACCT0001789,CUST000884,PRD002,active,2024-01-14,10489.68,CAD
ACCT0001790,CUST000884,PRD007,dormant,2022-08-20,23255.63,CAD
ACCT0001791,CUST000885,PRD004,dormant,2025-11-14,16939.66,CAD
ACCT0001792,CUST000886,PRD003,active,2024-09-21,7937.83,CAD
ACCT0001793,CUST000886,PRD004,closed,2024-06-06,4498.34,CAD
ACCT0001794,CUST000887,PRD007,active,2022-07-12,14891.75,CAD
ACCT0001795,CUST000887,PRD005,active,2022-06-26,9164.96,CAD
ACCT0001796,CUST000888,PRD001,active,2024-03-17,-2899.62,CAD
ACCT0001797,CUST000888,PRD006,active,2023-03-31,2511.83,CAD
ACCT0001798,CUST000888,PRD003,active,2023-01-16,3450.32,CAD
ACCT0001799,CUST000889,PRD002,active,2022-12-07,19950.09,CAD
ACCT0001800,CUST000889,PRD006,closed,2022-08-31,6766.4,CAD
ACCT0001801,CUST000890,PRD003,active,2021-10-05,30264.88,CAD
ACCT0001802,CUST000890,PRD005,active,2024-08-12,5741.74,CAD
ACCT0001803,CUST000890,PRD004,dormant,2023-10-26,2355.08,CAD
ACCT0001804,CUST000890,PRD002,dormant,2023-08-04,-12421.43,CAD
ACCT0001805,CUST000891,PRD002,active,2024-02-10,-16039.25,CAD
ACCT0001806,CUST000892,PRD006,active,2021-09-21,13301.7,CAD
ACCT0001807,CUST000892,PRD002,active,2022-10-31,9839.08,CAD
ACCT0001808,CUST000893,PRD007,active,2026-03-09,12859.06,CAD
ACCT0001809,CUST000893,PRD005,active,2025-05-03,13264.88,CAD
ACCT0001810,CUST000893,PRD002,active,2023-04-30,17687.98,CAD
ACCT0001811,CUST000893,PRD003,active,2023-01-08,461.74,CAD
ACCT0001812,CUST000894,PRD002,closed,2025-04-26,8334.91,CAD
ACCT0001813,CUST000895,PRD002,active,2024-04-24,26652.76,CAD
ACCT0001814,CUST000895,PRD003,active,2026-04-19,17710.49,CAD
ACCT0001815,CUST000896,PRD005,active,2021-07-10,3143.37,CAD
ACCT0001816,CUST000897,PRD002,active,2024-01-26,-4639.9,CAD
ACCT0001817,CUST000897,PRD004,active,2024-05-31,20397.69,CAD
ACCT0001818,CUST000898,PRD005,active,2024-07-04,2489.42,CAD
ACCT0001819,CUST000898,PRD001,active,2025-05-27,3860.87,CAD
ACCT0001820,CUST000899,PRD007,active,2023-01-20,5839.74,CAD
ACCT0001821,CUST000899,PRD002,active,2023-12-12,4859.29,CAD
ACCT0001822,CUST000900,PRD004,active,2022-07-29,7460.65,CAD
ACCT0001823,CUST000900,PRD006,active,2024-10-19,3689.3,CAD
ACCT0001824,CUST000900,PRD003,active,2021-08-01,1625.03,CAD
ACCT0001825,CUST000901,PRD001,active,2025-10-22,8608.18,CAD
ACCT0001826,CUST000902,PRD007,active,2024-01-31,12024.26,CAD
ACCT0001827,CUST000903,PRD006,active,2023-05-03,7129.99,CAD
ACCT0001828,CUST000903,PRD004,active,2023-11-25,24136.65,CAD
ACCT0001829,CUST000904,PRD007,active,2024-10-06,5267.65,CAD
ACCT0001830,CUST000904,PRD004,active,2025-03-15,6735.62,CAD
ACCT0001831,CUST000904,PRD002,active,2023-11-03,15352.68,CAD
ACCT0001832,CUST000905,PRD004,closed,2023-10-04,9415.2,CAD
ACCT0001833,CUST000906,PRD002,active,2023-10-15,18414.21,CAD
ACCT0001834,CUST000906,PRD006,active,2021-10-15,10089.05,CAD
ACCT0001835,CUST000907,PRD005,dormant,2026-05-07,1155.47,CAD
ACCT0001836,CUST000907,PRD001,active,2022-01-02,11018.79,CAD
ACCT0001837,CUST000907,PRD003,active,2024-10-19,7796.58,CAD
ACCT0001838,CUST000908,PRD006,dormant,2021-09-08,7857.0,CAD
ACCT0001839,CUST000908,PRD003,active,2024-01-24,6084.63,CAD
ACCT0001840,CUST000909,PRD007,active,2024-01-24,3898.54,CAD
ACCT0001841,CUST000910,PRD005,active,2024-04-16,4893.28,CAD
ACCT0001842,CUST000911,PRD007,active,2023-01-10,17023.11,CAD
ACCT0001843,CUST000911,PRD002,closed,2025-06-07,-359.06,CAD
ACCT0001844,CUST000912,PRD001,closed,2023-04-10,7660.56,CAD
ACCT0001845,CUST000912,PRD003,active,2025-04-23,8498.2,CAD
ACCT0001846,CUST000912,PRD006,active,2024-03-08,6345.94,CAD
ACCT0001847,CUST000912,PRD005,dormant,2021-11-23,22321.35,CAD
ACCT0001848,CUST000913,PRD005,active,2022-10-27,4327.19,CAD
ACCT0001849,CUST000913,PRD003,active,2022-04-22,18618.22,CAD
ACCT0001850,CUST000914,PRD003,active,2025-07-02,11839.93,CAD
ACCT0001851,CUST000914,PRD002,active,2025-10-31,-1577.84,CAD
ACCT0001852,CUST000914,PRD006,active,2025-09-06,28691.39,CAD
ACCT0001853,CUST000915,PRD007,active,2024-03-11,8420.46,CAD
ACCT0001854,CUST000915,PRD002,dormant,2022-11-15,17989.43,CAD
ACCT0001855,CUST000916,PRD004,active,2024-07-31,19007.28,CAD
ACCT0001856,CUST000916,PRD002,active,2025-11-12,-1882.75,CAD
ACCT0001857,CUST000916,PRD003,active,2026-04-29,23905.82,CAD
ACCT0001858,CUST000917,PRD007,active,2022-12-04,3374.42,CAD
ACCT0001859,CUST000917,PRD005,active,2025-12-12,10108.67,CAD
ACCT0001860,CUST000918,PRD005,closed,2025-08-28,9754.02,CAD
ACCT0001861,CUST000919,PRD004,active,2024-05-19,4821.14,CAD
ACCT0001862,CUST000919,PRD005,dormant,2022-09-24,16635.1,CAD
ACCT0001863,CUST000920,PRD005,active,2021-09-04,16418.61,CAD
ACCT0001864,CUST000921,PRD006,active,2024-04-08,15356.65,CAD
ACCT0001865,CUST000921,PRD002,active,2022-09-10,22804.25,CAD
ACCT0001866,CUST000921,PRD007,dormant,2025-12-04,14281.15,CAD
ACCT0001867,CUST000922,PRD002,dormant,2023-02-21,19406.83,CAD
ACCT0001868,CUST000922,PRD007,active,2025-10-07,20583.81,CAD
ACCT0001869,CUST000923,PRD001,active,2025-08-05,-7137.08,CAD
ACCT0001870,CUST000923,PRD004,active,2025-05-18,1364.82,CAD
ACCT0001871,CUST000924,PRD006,active,2021-09-09,7321.31,CAD
ACCT0001872,CUST000924,PRD003,active,2025-10-28,3813.49,CAD
ACCT0001873,CUST000925,PRD002,closed,2023-08-30,2649.57,CAD
