transaction_id,account_id,customer_id,transaction_timestamp,transaction_type,channel,merchant_category,amount,currency,is_international,ingestion_source
TXN000000223,ACCT0001238,CUST000622,2025-07-01 17:34:29,deposit,api,travel,1857.69,CAD,False,payments_api
TXN000000224,ACCT0001183,CUST000591,2026-01-10 17:34:29,withdrawal,mobile_app,restaurant,113.28,CAD,False,card_event_stream
TXN000000225,ACCT0000320,CUST000160,2026-03-29 17:34:29,purchase,point_of_sale,utilities,109.41,CAD,False,card_event_stream
TXN000000226,ACCT0000351,CUST000172,2025-08-12 17:34:29,purchase,atm,grocery,16.38,CAD,False,batch_core_banking
TXN000000227,ACCT0000128,CUST000065,2026-05-23 17:34:29,purchase,web,retail,267.85,CAD,False,card_event_stream
TXN000000228,ACCT0000710,CUST000351,2026-02-21 17:34:29,payment,branch,travel,1295.31,CAD,False,payments_api
TXN000000229,ACCT0002007,CUST000997,2025-10-15 17:34:29,transfer,point_of_sale,financial_services,244.41,CAD,False,payments_api
TXN000000230,ACCT0001768,CUST000875,2025-09-27 17:34:29,transfer,web,travel,564.58,CAD,False,payments_api
TXN000000231,ACCT0001379,CUST000689,2025-11-03 17:34:29,deposit,branch,grocery,207.82,CAD,False,batch_core_banking
TXN000000232,ACCT0000440,CUST000218,2025-09-10 17:34:29,payment,mobile_app,retail,2655.49,CAD,False,card_event_stream
TXN000000233,ACCT0001416,CUST000709,2026-05-13 17:34:29,deposit,web,utilities,1293.92,CAD,False,payments_api
TXN000000234,ACCT0000857,CUST000429,2026-02-15 17:34:29,payment,point_of_sale,utilities,391.09,CAD,False,card_event_stream
TXN000000235,ACCT0000488,CUST000238,2026-04-11 17:34:29,fee,branch,utilities,2.35,CAD,False,card_event_stream
TXN000000236,ACCT0000189,CUST000095,2026-05-27 17:34:29,purchase,api,utilities,66.5,CAD,False,batch_core_banking
TXN000000237,ACCT0001251,CUST000628,2026-02-22 17:34:29,purchase,web,restaurant,321.98,CAD,False,payments_api
TXN000000238,ACCT0001668,CUST000833,2025-08-16 17:34:29,purchase,branch,grocery,80.66,CAD,False,card_event_stream
TXN000000239,ACCT0001203,CUST000604,2025-06-10 17:34:29,deposit,atm,restaurant,2560.04,CAD,False,payments_api
TXN000000240,ACCT0000744,CUST000368,2025-05-31 17:34:29,payment,web,transportation,106.06,CAD,False,card_event_stream
TXN000000241,ACCT0000462,CUST000227,2025-11-04 17:34:29,payment,branch,travel,1189.12,CAD,False,payments_api
TXN000000242,ACCT0001662,CUST000830,2025-11-07 17:34:29,deposit,point_of_sale,transportation,72.85,CAD,False,payments_api
TXN000000243,ACCT0000628,CUST000312,2026-05-14 17:34:29,fee,web,utilities,10.82,CAD,False,card_event_stream
TXN000000244,ACCT0000004,CUST000002,2026-05-27 17:34:29,purchase,point_of_sale,retail,313.98,CAD,False,payments_api
TXN000000245,ACCT0001028,CUST000512,2026-02-20 17:34:29,purchase,mobile_app,restaurant,13.22,CAD,False,batch_core_banking
TXN000000246,ACCT0000681,CUST000335,2026-02-24 17:34:29,deposit,atm,utilities,1143.79,CAD,False,card_event_stream
TXN000000247,ACCT0000481,CUST000236,2026-05-10 17:34:29,payment,branch,retail,1379.05,CAD,False,card_event_stream
TXN000000248,ACCT0000703,CUST000348,2026-04-03 17:34:29,deposit,atm,transportation,1593.06,CAD,False,payments_api
TXN000000249,ACCT0001106,CUST000552,2025-11-01 17:34:29,transfer,mobile_app,utilities,202.99,CAD,False,payments_api
TXN000000250,ACCT0000761,CUST000378,2025-10-07 17:34:29,deposit,mobile_app,financial_services,2312.2,CAD,False,payments_api
TXN000000251,ACCT0001493,CUST000748,2026-04-30 17:34:29,deposit,branch,retail,236.05,CAD,False,payments_api
TXN000000252,ACCT0000504,CUST000246,2025-10-09 17:34:29,withdrawal,point_of_sale,health,266.45,CAD,False,payments_api
TXN000000253,ACCT0001711,CUST000852,2025-11-22 17:34:29,payment,mobile_app,utilities,2273.26,CAD,False,payments_api
TXN000000254,ACCT0000636,CUST000315,2025-06-16 17:34:29,deposit,mobile_app,utilities,400.73,CAD,True,payments_api
TXN000000255,ACCT0000591,CUST000291,2025-09-06 17:34:29,purchase,point_of_sale,financial_services,183.52,CAD,False,card_event_stream
TXN000000256,ACCT0000101,CUST000051,2025-09-19 17:34:29,purchase,atm,health,5.96,CAD,True,payments_api
TXN000000257,ACCT0000767,CUST000381,2025-10-22 17:34:29,purchase,branch,travel,91.25,CAD,False,batch_core_banking
TXN000000258,ACCT0001093,CUST000545,2025-12-28 17:34:29,purchase,branch,retail,189.97,CAD,True,card_event_stream
TXN000000259,ACCT0000638,CUST000317,2025-07-26 17:34:29,transfer,mobile_app,health,2.06,CAD,False,payments_api
TXN000000260,ACCT0001366,CUST000685,2026-02-27 17:34:29,deposit,mobile_app,transportation,591.86,CAD,False,batch_core_banking
TXN000000261,ACCT0001118,CUST000556,2026-01-07 17:34:29,deposit,branch,financial_services,1230.74,CAD,False,batch_core_banking
TXN000000262,ACCT0001057,CUST000528,2025-09-01 17:34:29,payment,point_of_sale,financial_services,221.48,CAD,True,card_event_stream
TXN000000263,ACCT0001641,CUST000821,2025-07-20 17:34:29,purchase,api,transportation,139.74,CAD,False,payments_api
TXN000000264,ACCT0000321,CUST000160,2025-07-05 17:34:29,purchase,api,travel,266.26,CAD,False,batch_core_banking
TXN000000265,ACCT0000708,CUST000350,2026-01-16 17:34:29,fee,api,transportation,3.26,CAD,False,card_event_stream
TXN000000266,ACCT0001606,CUST000807,2025-08-08 17:34:29,transfer,branch,travel,263.25,CAD,False,payments_api
TXN000000267,ACCT0001388,CUST000694,2025-06-06 17:34:29,transfer,mobile_app,health,216.4,CAD,False,batch_core_banking
TXN000000268,ACCT0000054,CUST000028,2026-01-07 17:34:29,payment,api,utilities,353.23,CAD,False,payments_api
TXN000000269,ACCT0000666,CUST000328,2026-02-24 17:34:29,withdrawal,api,travel,45.84,CAD,False,card_event_stream
TXN000000270,ACCT0001275,CUST000639,2025-10-27 17:34:29,purchase,api,utilities,384.65,CAD,False,card_event_stream
TXN000000271,ACCT0001366,CUST000685,2025-07-06 17:34:29,transfer,branch,transportation,115.67,CAD,False,batch_core_banking
TXN000000272,ACCT0000505,CUST000246,2026-04-25 17:34:29,purchase,point_of_sale,travel,3.19,CAD,False,payments_api
TXN000000273,ACCT0000643,CUST000319,2025-10-24 17:34:29,deposit,api,health,1615.85,CAD,False,card_event_stream
TXN000000274,ACCT0001653,CUST000826,2025-12-03 17:34:29,withdrawal,branch,health,290.18,CAD,False,card_event_stream
TXN000000275,ACCT0000164,CUST000083,2025-09-14 17:34:29,deposit,web,utilities,973.62,CAD,False,card_event_stream
TXN000000276,ACCT0001758,CUST000871,2025-08-08 17:34:29,purchase,mobile_app,financial_services,27.43,CAD,False,card_event_stream
TXN000000277,ACCT0001621,CUST000814,2025-08-29 17:34:29,purchase,branch,travel,437.15,CAD,False,card_event_stream
TXN000000278,ACCT0002013,CUST001000,2026-05-12 17:34:29,transfer,web,utilities,509.95,CAD,False,payments_api
TXN000000279,ACCT0000089,CUST000045,2026-05-16 17:34:29,deposit,branch,financial_services,2080.97,CAD,False,card_event_stream
TXN000000280,ACCT0001527,CUST000765,2025-11-15 17:34:29,withdrawal,point_of_sale,transportation,129.62,CAD,False,batch_core_banking
TXN000000281,ACCT0000489,CUST000238,2025-08-08 17:34:29,fee,branch,utilities,4.96,CAD,False,payments_api
TXN000000282,ACCT0000936,CUST000469,2025-11-28 17:34:29,withdrawal,web,retail,81.0,CAD,False,card_event_stream
TXN000000283,ACCT0001266,CUST000634,2025-07-09 17:34:29,transfer,mobile_app,health,230.18,CAD,False,payments_api
TXN000000284,ACCT0001238,CUST000622,2025-11-02 17:34:29,purchase,atm,financial_services,206.23,CAD,False,card_event_stream
TXN000000285,ACCT0001820,CUST000899,2026-02-26 17:34:29,payment,atm,travel,2461.44,CAD,True,card_event_stream
TXN000000286,ACCT0000276,CUST000142,2026-02-28 17:34:29,deposit,api,transportation,1785.41,CAD,False,payments_api
TXN000000287,ACCT0002001,CUST000993,2025-10-29 17:34:29,fee,web,grocery,1.48,CAD,False,batch_core_banking
TXN000000288,ACCT0001627,CUST000816,2026-04-16 17:34:29,withdrawal,point_of_sale,retail,351.95,CAD,False,card_event_stream
TXN000000289,ACCT0001721,CUST000856,2025-08-09 17:34:29,purchase,api,financial_services,119.55,CAD,False,card_event_stream
TXN000000290,ACCT0000372,CUST000181,2025-06-27 17:34:29,transfer,atm,restaurant,21.69,CAD,False,batch_core_banking
TXN000000291,ACCT0001714,CUST000853,2026-01-25 17:34:29,purchase,web,financial_services,167.55,CAD,False,batch_core_banking
TXN000000292,ACCT0001743,CUST000866,2026-04-24 17:34:29,purchase,mobile_app,restaurant,569.0,CAD,False,card_event_stream
TXN000000293,ACCT0001765,CUST000874,2025-10-12 17:34:29,transfer,web,utilities,825.28,CAD,False,payments_api
TXN000000294,ACCT0000487,CUST000238,2025-07-22 17:34:29,purchase,branch,utilities,249.55,CAD,False,payments_api
TXN000000295,ACCT0000979,CUST000489,2026-05-11 17:34:29,purchase,api,retail,67.86,CAD,False,card_event_stream
TXN000000296,ACCT0001953,CUST000969,2025-10-26 17:34:29,deposit,branch,transportation,1681.06,CAD,False,payments_api
TXN000000297,ACCT0001759,CUST000871,2025-05-27 17:34:29,fee,mobile_app,financial_services,13.44,CAD,False,payments_api
TXN000000298,ACCT0001474,CUST000738,2025-11-05 17:34:29,purchase,api,grocery,36.25,CAD,False,payments_api
TXN000000299,ACCT0001753,CUST000869,2025-06-29 17:34:29,deposit,atm,retail,2815.69,CAD,False,batch_core_banking
TXN000000300,ACCT0001599,CUST000802,2025-08-04 17:34:29,payment,mobile_app,utilities,1407.06,CAD,False,payments_api
TXN000000301,ACCT0001956,CUST000971,2026-01-23 17:34:29,purchase,atm,restaurant,224.48,CAD,False,card_event_stream
TXN000000302,ACCT0001054,CUST000525,2025-10-05 17:34:29,transfer,api,financial_services,263.16,CAD,False,card_event_stream
TXN000000303,ACCT0002010,CUST000999,2025-10-12 17:34:29,purchase,branch,financial_services,206.96,CAD,False,payments_api
TXN000000304,ACCT0000458,CUST000226,2026-03-17 17:34:29,withdrawal,web,travel,302.96,CAD,True,card_event_stream
TXN000000305,ACCT0001892,CUST000939,2025-12-29 17:34:29,purchase,branch,utilities,31.97,CAD,False,card_event_stream
TXN000000306,ACCT0001468,CUST000735,2025-06-17 17:34:29,transfer,branch,utilities,18.41,CAD,False,payments_api
TXN000000307,ACCT0000588,CUST000289,2025-12-29 17:34:29,purchase,atm,travel,143.04,CAD,False,batch_core_banking
TXN000000308,ACCT0001981,CUST000983,2025-12-23 17:34:29,purchase,web,grocery,211.09,CAD,False,payments_api
TXN000000309,ACCT0001462,CUST000732,2025-09-05 17:34:29,transfer,atm,financial_services,289.16,CAD,False,batch_core_banking
TXN000000310,ACCT0001961,CUST000973,2025-07-31 17:34:29,transfer,point_of_sale,health,215.29,CAD,False,card_event_stream
TXN000000311,ACCT0000610,CUST000305,2025-06-30 17:34:29,payment,web,financial_services,2707.04,CAD,False,card_event_stream
TXN000000312,ACCT0000242,CUST000123,2026-04-24 17:34:29,transfer,branch,restaurant,108.71,CAD,False,batch_core_banking
TXN000000313,ACCT0000595,CUST000295,2026-03-27 17:34:29,purchase,api,restaurant,263.81,CAD,False,card_event_stream
TXN000000314,ACCT0001213,CUST000608,2026-05-21 17:34:29,payment,api,restaurant,217.47,CAD,False,card_event_stream
TXN000000315,ACCT0000873,CUST000437,2025-07-11 17:34:29,purchase,mobile_app,health,20.97,CAD,False,card_event_stream
TXN000000316,ACCT0001078,CUST000539,2025-08-25 17:34:29,fee,mobile_app,grocery,12.48,CAD,False,payments_api
TXN000000317,ACCT0000038,CUST000019,2026-02-23 17:34:29,purchase,api,restaurant,305.29,CAD,False,payments_api
TXN000000318,ACCT0001912,CUST000950,2025-07-20 17:34:29,purchase,branch,travel,42.39,CAD,False,batch_core_banking
TXN000000319,ACCT0001994,CUST000991,2026-04-25 17:34:29,payment,web,travel,1135.56,CAD,True,batch_core_banking
TXN000000320,ACCT0000830,CUST000417,2025-08-03 17:34:29,withdrawal,atm,financial_services,239.11,CAD,False,batch_core_banking
TXN000000321,ACCT0000582,CUST000286,2026-04-20 17:34:29,transfer,web,financial_services,27.88,CAD,False,batch_core_banking
TXN000000322,ACCT0000888,CUST000444,2025-08-23 17:34:29,purchase,point_of_sale,restaurant,314.79,CAD,False,card_event_stream
TXN000000323,ACCT0000490,CUST000238,2025-10-19 17:34:29,purchase,mobile_app,financial_services,242.3,CAD,False,batch_core_banking
TXN000000324,ACCT0000704,CUST000348,2025-07-17 17:34:29,payment,atm,grocery,1650.6,CAD,False,card_event_stream
TXN000000325,ACCT0000595,CUST000295,2025-07-08 17:34:29,purchase,web,health,121.45,CAD,False,payments_api
TXN000000326,ACCT0001621,CUST000814,2025-12-25 17:34:29,fee,branch,restaurant,9.04,CAD,False,payments_api
TXN000000327,ACCT0001794,CUST000887,2025-07-11 17:34:29,deposit,atm,transportation,605.71,CAD,False,batch_core_banking
TXN000000328,ACCT0000875,CUST000438,2025-09-09 17:34:29,purchase,atm,financial_services,270.73,CAD,False,batch_core_banking
TXN000000329,ACCT0000288,CUST000146,2025-12-23 17:34:29,deposit,mobile_app,financial_services,1578.88,CAD,False,payments_api
TXN000000330,ACCT0000630,CUST000313,2026-02-17 17:34:29,payment,mobile_app,restaurant,1642.82,CAD,False,payments_api
TXN000000331,ACCT0000635,CUST000315,2025-08-29 17:34:29,purchase,atm,transportation,10.99,CAD,False,payments_api
TXN000000332,ACCT0001572,CUST000789,2026-03-09 17:34:29,withdrawal,branch,utilities,385.27,CAD,False,card_event_stream
TXN000000333,ACCT0001090,CUST000545,2026-03-08 17:34:29,purchase,point_of_sale,utilities,362.35,CAD,False,payments_api
TXN000000334,ACCT0000563,CUST000277,2025-10-26 17:34:29,transfer,api,travel,0.13,CAD,False,card_event_stream
TXN000000335,ACCT0000315,CUST000157,2025-12-23 17:34:29,payment,branch,utilities,423.5,CAD,False,payments_api
TXN000000336,ACCT0000192,CUST000098,2025-12-17 17:34:29,payment,atm,travel,1824.13,CAD,False,card_event_stream
TXN000000337,ACCT0000947,CUST000473,2025-11-02 17:34:29,deposit,mobile_app,retail,847.19,CAD,False,batch_core_banking
TXN000000338,ACCT0001726,CUST000857,2026-05-18 17:34:29,transfer,api,restaurant,353.79,CAD,False,payments_api
TXN000000339,ACCT0000934,CUST000468,2025-11-17 17:34:29,purchase,mobile_app,health,251.91,CAD,False,card_event_stream
TXN000000340,ACCT0000510,CUST000248,2026-02-14 17:34:29,withdrawal,web,financial_services,267.22,CAD,False,batch_core_banking
TXN000000341,ACCT0000929,CUST000466,2025-12-12 17:34:29,purchase,api,financial_services,204.17,CAD,False,payments_api
TXN000000342,ACCT0000116,CUST000059,2026-05-04 17:34:29,fee,api,retail,15.06,CAD,False,payments_api
TXN000000343,ACCT0001709,CUST000851,2025-07-21 17:34:29,purchase,point_of_sale,retail,170.09,CAD,True,batch_core_banking
TXN000000344,ACCT0001181,CUST000589,2025-08-25 17:34:29,purchase,branch,financial_services,25.07,CAD,False,batch_core_banking
TXN000000345,ACCT0001105,CUST000552,2026-04-20 17:34:29,purchase,branch,retail,142.98,CAD,False,batch_core_banking
TXN000000346,ACCT0001776,CUST000879,2026-02-14 17:34:29,purchase,point_of_sale,transportation,298.53,CAD,False,card_event_stream
TXN000000347,ACCT0001449,CUST000725,2025-06-23 17:34:29,withdrawal,branch,travel,203.99,CAD,False,batch_core_banking
TXN000000348,ACCT0000299,CUST000151,2025-06-03 17:34:29,transfer,api,health,126.76,CAD,False,card_event_stream
TXN000000349,ACCT0001691,CUST000843,2026-02-07 17:34:29,transfer,web,health,201.11,CAD,False,card_event_stream
TXN000000350,ACCT0001440,CUST000718,2025-06-15 17:34:29,purchase,api,travel,240.14,CAD,False,payments_api
TXN000000351,ACCT0001531,CUST000766,2026-03-27 17:34:29,purchase,api,retail,365.92,CAD,False,card_event_stream
TXN000000352,ACCT0000327,CUST000162,2025-08-30 17:34:29,purchase,mobile_app,health,34.73,CAD,True,card_event_stream
TXN000000353,ACCT0000822,CUST000412,2025-12-11 17:34:29,fee,point_of_sale,financial_services,16.67,CAD,False,card_event_stream
TXN000000354,ACCT0001763,CUST000873,2026-04-19 17:34:29,purchase,point_of_sale,transportation,13.23,CAD,False,batch_core_banking
TXN000000355,ACCT0001131,CUST000562,2025-09-07 17:34:29,purchase,mobile_app,financial_services,282.69,CAD,False,batch_core_banking
TXN000000356,ACCT0000277,CUST000142,2025-06-11 17:34:29,purchase,atm,travel,146.8,CAD,False,payments_api
TXN000000357,ACCT0001842,CUST000911,2026-04-20 17:34:29,transfer,web,health,394.24,CAD,False,payments_api
TXN000000358,ACCT0000861,CUST000431,2025-10-18 17:34:29,payment,mobile_app,retail,1059.69,CAD,False,batch_core_banking
TXN000000359,ACCT0001530,CUST000765,2026-05-18 17:34:29,payment,mobile_app,restaurant,706.54,CAD,False,batch_core_banking
TXN000000360,ACCT0000734,CUST000364,2025-08-01 17:34:29,payment,api,health,1344.02,CAD,False,payments_api
TXN000000361,ACCT0000923,,2025-08-06 17:34:29,purchase,branch,utilities,225.41,CAD,False,batch_core_banking
TXN000000362,ACCT0000821,CUST000412,2026-04-06 17:34:29,purchase,mobile_app,grocery,367.0,CAD,False,payments_api
TXN000000363,ACCT0001622,CUST000814,2025-12-11 17:34:29,fee,branch,restaurant,16.24,CAD,False,batch_core_banking
TXN000000364,ACCT0001966,CUST000976,2026-01-09 17:34:29,purchase,web,restaurant,27.25,CAD,False,batch_core_banking
TXN000000365,ACCT0000271,CUST000140,2025-10-14 17:34:29,payment,mobile_app,retail,6.56,CAD,True,payments_api
TXN000000366,ACCT0000568,CUST000280,2025-11-14 17:34:29,transfer,mobile_app,financial_services,14.9,CAD,False,batch_core_banking
TXN000000367,ACCT0000400,CUST000197,2025-07-29 17:34:29,transfer,mobile_app,transportation,169.86,CAD,False,payments_api
TXN000000368,ACCT0001341,CUST000673,2025-09-05 17:34:29,withdrawal,mobile_app,utilities,111.66,CAD,False,batch_core_banking
TXN000000369,ACCT0000015,CUST000007,2025-07-22 17:34:29,deposit,branch,health,338.56,CAD,False,batch_core_banking
TXN000000370,ACCT0001742,CUST000866,2025-11-24 17:34:29,transfer,atm,travel,189.07,CAD,False,card_event_stream
TXN000000371,ACCT0000665,CUST000327,2025-10-24 17:34:29,purchase,atm,transportation,98.81,CAD,False,card_event_stream
TXN000000372,ACCT0000508,CUST000247,2025-06-28 17:34:29,purchase,branch,restaurant,117.54,CAD,False,batch_core_banking
TXN000000373,ACCT0000427,CUST000210,2025-11-09 17:34:29,transfer,atm,grocery,64.45,CAD,False,card_event_stream
TXN000000374,ACCT0000382,CUST000186,2025-12-13 17:34:29,transfer,mobile_app,utilities,57.01,CAD,False,batch_core_banking
TXN000000375,ACCT0000917,CUST000459,2025-09-04 17:34:29,purchase,web,utilities,102.57,CAD,False,batch_core_banking
TXN000000376,ACCT0001586,CUST000794,2026-02-09 17:34:29,withdrawal,api,travel,314.75,CAD,False,card_event_stream
TXN000000377,ACCT0001329,CUST000667,2026-02-28 17:34:29,purchase,web,utilities,348.11,CAD,False,payments_api
TXN000000378,ACCT0000167,CUST000083,2026-04-01 17:34:29,purchase,web,grocery,314.62,CAD,False,card_event_stream
TXN000000379,ACCT0001494,CUST000749,2026-01-12 17:34:29,withdrawal,point_of_sale,health,103.79,CAD,True,batch_core_banking
TXN000000380,ACCT0001551,CUST000776,2025-09-29 17:34:29,purchase,mobile_app,utilities,234.2,CAD,False,batch_core_banking
TXN000000381,ACCT0000334,CUST000165,2025-07-25 17:34:29,purchase,api,utilities,39.51,CAD,False,batch_core_banking
TXN000000382,ACCT0000890,CUST000445,2026-04-10 17:34:29,payment,atm,transportation,1124.91,CAD,False,card_event_stream
TXN000000383,ACCT0001254,CUST000629,2025-08-26 17:34:29,fee,atm,utilities,1.75,CAD,False,payments_api
TXN000000384,ACCT0001392,CUST000696,2025-09-29 17:34:29,purchase,branch,utilities,102.03,CAD,False,payments_api
TXN000000385,ACCT0000390,CUST000190,2025-06-19 17:34:29,fee,api,transportation,3.98,CAD,False,payments_api
TXN000000386,ACCT0001685,CUST000840,2026-02-16 17:34:29,payment,web,restaurant,1386.54,CAD,False,batch_core_banking
TXN000000387,ACCT0000712,CUST000351,2026-04-09 17:34:29,transfer,api,retail,125.95,CAD,False,payments_api
